,Day 1,Day 5,Day 10,Day 15,Day 20,Day 25,Split (1/10/20),S&P 500
2023-01-24,151636.33870267638,132539.76875896944,134469.14106498496,135762.6736634947,123548.68161483778,162001.26779573696,136551.3871274997,111683.94372725929
2023-01-25,151039.76929807433,132068.1100370456,133891.0632947518,135310.31355988752,123913.68820281996,160848.11518249768,136281.50693188203,111725.8148026212
2023-01-26,153543.29985379943,134422.41386242403,137129.60646568076,137682.50663697493,125280.28114791884,163479.9049278285,138651.062489133,112953.69339032384
2023-01-27,153759.50793790587,134370.8050748874,137155.09224830405,137689.62862527143,125587.17314239516,163953.56387863416,138833.92444286836,113213.23912725298
2023-01-30,151423.63870954284,132349.09068508638,135343.11704765097,135733.75642907392,123715.90813919081,161648.75249634046,136827.5546321282,111792.75890872246
2023-01-31,154399.07634305724,134908.5682050754,137780.69117103354,137970.49547707808,125891.51271148695,164523.6112609889,139357.0934085259,113436.50427729957
2023-02-01,155226.23381741293,135711.58094616426,138872.88908515708,138658.72337281477,125803.76352020277,165629.3541351344,139967.62880759093,114642.07406945388
2023-02-02,151957.405326202,133448.67162151827,136990.37702308432,136566.6011384703,124353.62315460219,163123.00213012952,137767.13516796284,116310.92790768304
2023-02-03,149960.41625149496,132398.19869823946,136299.28224311606,135732.2667306639,124248.75491424574,161746.97795257825,136836.1511362856,115074.6325782128
2023-02-06,148894.08475430257,132229.9447212459,136040.9561589791,136214.27181947004,124191.6340150453,161405.13687668103,136375.55830944233,114371.36507502242
2023-02-07,149470.85000546224,132530.58549883377,135939.70483146445,135758.3551591612,123863.82687088026,160868.10395584363,136424.7939026023,115867.2061414218
2023-02-08,148825.01013500936,132041.89292528643,135532.39737449423,135246.89548623335,123525.07283493056,159978.58408508557,135960.82678147804,114600.21185382016
2023-02-09,148160.97509320028,131471.11134722247,135559.4808553292,135279.52895676863,123332.19537826552,160308.31628952283,135684.21710893165,113606.71737502556
2023-02-10,148586.08767636068,131713.93826677813,136213.25108798756,136250.25739228498,124050.26241012587,160386.25249252576,136283.20039149138,113871.86246016223
2023-02-13,150417.5809396053,132812.9494590999,136975.09903033986,136476.1537011839,125255.21051879897,161485.9713340785,137549.29682958138,115208.59166824074
2023-02-14,149987.92290814169,132354.26890947833,136418.18682941212,135610.29017007124,124179.15194030775,160948.98832092542,136861.75389262053,115155.56619510468
2023-02-15,149634.74650891073,131503.3409309627,136708.13318332448,135415.10126504672,123825.0701188661,160881.73757324475,136722.64993703377,115529.52646170453
2023-02-16,148313.7803033138,130748.85078814042,135442.68274768605,133142.5364972092,122462.1402978517,158707.73505935926,135406.20111628386,113938.81542599166
2023-02-17,148420.0099480892,130374.91299059404,135395.3193024041,132707.74881372225,122990.00182815565,157856.63131866712,135601.77702621632,113654.16121941045
2023-02-21,146753.21758969076,129136.82729723466,134314.65470203175,131975.06557283175,121550.17502323166,156810.79364166516,134206.01577165138,111374.16333156967
2023-02-22,146656.32553799398,129259.25835039628,135489.9345215203,132431.94861802828,122549.60404697433,157457.54424820203,134898.62136882954,111220.68626036898
2023-02-23,146825.24229367025,129451.66621019853,135833.07383044972,132886.81598481906,122912.92122379318,157668.01998291272,135190.4124493044,111812.30346907974
2023-02-24,146097.11746914632,129013.38470079911,135617.0913093926,132530.99540433657,122826.2196017839,156689.61576614637,134846.80946010762,110617.89693442774
2023-02-27,146282.64982159383,129184.36823656572,136184.09293826832,132815.3401967026,123243.55432239547,156444.24817674892,135236.7656940859,110994.6302959468
2023-02-28,145196.62845928915,129369.57565691484,136663.49079974904,132635.91528711093,123698.13846698776,155361.12067430752,135186.0859086753,110584.39830219258
2023-03-01,146871.74917845498,129923.17897417558,139289.39038165825,134708.71589383853,126034.87567249313,157915.78026216762,137398.67174420212,110160.2122365604
2023-03-02,147972.023573444,131623.98002245437,141133.7374924065,135367.88819989932,127658.1943370439,159041.3907930209,138921.31846763147,111016.93909149512
2023-03-03,150074.76845793496,133003.48437883868,143055.13794788136,137234.01322374117,129407.66513553634,161696.43588655727,140845.8571804509,112797.41664501939
2023-03-06,149550.19019942055,132586.58251991763,143459.65110095756,137868.9099713303,129719.45324054731,161696.8359720065,140909.76484697513,112875.5594475357
2023-03-07,147182.6633439518,130782.1157383014,141441.94380267872,136443.03134164584,127894.51795688643,159638.29306047695,138839.708367839,111145.31655277191
2023-03-08,147436.96980910073,130465.71872749818,141113.16004260792,136088.20482454073,127505.67022434248,160155.0918275668,138685.26669201706,111326.72834691293
2023-03-09,144027.3617310978,127899.25907936586,137957.074570501,133123.39219198,124569.53875080122,156823.40563600796,135517.99168413333,109272.76870403795
2023-03-10,140626.54137663613,125374.49369087709,134803.0031352879,130652.78599462283,121983.79391971602,152380.73785036342,132471.11281054668,107696.011740203
2023-03-13,139413.9358201481,124398.50493660463,133289.82856711163,129176.59138974917,120265.34435764326,150494.2373430087,130989.70291496767,107542.52580927414
2023-03-14,141103.07173781167,126149.21377220644,134688.64046057477,130984.08603296053,121467.07590595259,152827.2632943942,132419.59603477968,109320.22140815103
2023-03-15,137445.97762541543,123027.23431816591,130624.12538489119,127627.40879101767,118051.6967059709,149124.4394761874,128707.2665720925,108636.49846531788
2023-03-16,140031.63839964638,125237.14496269716,132510.14694174542,128717.93039364828,120015.73196903242,152055.96156709926,130852.50577014142,110542.53608655884
2023-03-17,137294.0864930607,123038.29225578798,129781.75789984482,127372.54804654136,116966.36068454757,148877.91317384975,128014.06835915102,109249.99034289629
2023-03-20,139885.5698762394,124593.72179070009,132013.80695685165,129289.79838986411,118940.23507706657,151717.30493944424,130279.8706367192,110300.50603223454
2023-03-21,141311.42833571206,126080.44869652284,134204.38054999127,130117.57053418174,119850.04888169302,154363.51810854214,131788.61925579878,111748.79693751092
2023-03-22,138510.20891814004,123723.1255039264,131435.96963843124,128378.04228634849,118282.17172638908,151351.5425874545,129409.45009432011,109843.88450174838
2023-03-23,138159.22923903237,123971.36043205751,130992.46314963119,129025.45589108481,118697.4975778295,151103.24100511806,129283.06332216435,110140.80057212581
2023-03-24,139163.97616820107,124524.00927773012,132098.89086874737,129982.18110699668,119474.96330277456,152576.53276079433,130245.94344657434,110863.5594773044
2023-03-27,140120.8821130253,125503.62420311464,133060.16546973007,130443.11154217734,119952.17926804557,153681.14407764215,131044.40895026697,111070.87711663338
2023-03-28,140636.72615675698,125616.17012062563,133024.94937094467,130855.85188717856,120347.62616364493,154213.18681369562,131336.43389711552,110821.56436574801
2023-03-29,142617.44074873696,127074.60880699648,134298.16419180646,132253.7914127828,121208.42149369253,155490.47944675226,132708.008811412,112432.32496632419
2023-03-30,142968.17472319375,127430.19104805482,134755.0893512608,133362.80364651693,121586.72311417594,155998.45840869684,133103.32906287684,113090.64706847543
2023-03-31,145511.65933470498,129171.75090065492,136553.2351833226,135073.49911160482,123036.31263367667,158247.83774028558,135033.73571723475,114684.61848415721
2023-04-03,145311.95978921663,129670.52816048158,137284.77598150985,135709.35942883504,123622.56437699332,158743.63763843317,135406.43338257328,115121.63343618886
2023-04-04,143393.8584288956,129098.29620399965,135557.73118551986,135375.9140400411,122599.63314454093,157359.48197589655,133850.4075863188,114482.93563194847
2023-04-05,142217.5891646744,129183.49551062597,135942.51771124618,135640.29847378744,121650.94211594596,156980.27102313776,133270.3496639555,114183.18444855457
2023-04-06,142130.93434137118,129592.74302725805,135847.09406241195,135328.70235486043,121580.7129937841,157236.36733279962,133186.2471325224,114628.58070344116
2023-04-10,143925.91446679842,130661.07747511877,136955.87140766875,136134.9451603414,122617.99775712028,158728.2604430749,134499.92787719582,114746.23789362443
2023-04-11,143597.42904275667,130033.23630385412,136694.144627731,135906.5778355123,121690.64848725333,158194.86892162103,133994.07405258034,114777.0697476785
2023-04-12,143959.05211251986,129918.78536086096,136876.2534534146,136389.51594586385,121898.27105729117,158490.402037008,134244.5255410752,114309.2495207773
2023-04-13,145286.2662047745,130958.25718169226,137997.1853572537,138158.24779171956,123480.73175446525,160198.6613792016,135588.06110549782,115827.57657728855
2023-04-14,144910.5895919205,129945.91115241064,137068.0332442929,137322.35259671224,122762.42737214103,159636.40134464044,134913.6834027848,115544.64115797356
2023-04-17,146127.35735315096,131131.79526000036,137850.3529178311,137745.6598703386,123654.2127114965,161289.07119594354,135877.3076608262,115959.22327826245
2023-04-18,146974.21921914828,131432.09551100744,138230.72069279448,138440.81408710495,124608.55168549552,162094.8490279748,136604.4971991461,116034.87649716118
2023-04-19,147033.41196054232,131272.8480039121,138142.02425686613,138321.30797977463,124591.44967286124,161944.42893253107,136588.96196342324,116015.26991870668
2023-04-20,147932.11281961214,130987.15034918798,138112.04399792448,138810.93430347458,125120.44844973579,162831.34857211847,137054.86842242416,115382.16260294561
2023-04-21,148440.71300500643,131194.98237090124,138349.20243946806,139622.8540765764,125869.66209185615,164098.3066123559,137553.19251211022,115471.82305209129
2023-04-24,148804.33086007845,131330.72598891272,138918.42835728423,140229.6707498552,126115.63437045112,164466.99756084222,137946.13119593795,115592.2533371938
2023-04-25,147492.60679239043,130914.56652693762,138287.96054188506,139295.35271091477,124583.80046618477,163003.08990504046,136788.1226001534,113757.35933320977
2023-04-26,145577.84684366,129329.98687033667,136004.1081496884,137170.59195346848,123571.8380790998,161440.53979517717,135051.26435748275,113275.54073578981
2023-04-27,149446.0408820511,131637.7468648435,138513.7642432858,138601.30581302659,125029.76311266914,163912.93640925188,137663.1894126687,115530.64278745478
2023-04-28,149715.2541846634,131151.28424696936,138006.94006459013,137948.85674304978,125022.54531252876,164142.84577204485,137581.57985392745,116516.70395430931
2023-05-01,149511.72382694017,131531.11504988684,138017.4541904141,139108.88443775193,125860.60396731392,164673.0029375722,137796.5939948894,116399.06448358239
2023-05-02,147047.94474368822,130666.30766539587,136830.11719624297,137782.80545444504,124171.28587496773,163213.98891474504,136016.44927163297,115090.810441863
2023-05-03,145812.44032626878,129488.77891592993,135231.35958401457,136146.36371631638,122861.15233767524,161720.4912226369,134634.98408265287,114300.83277900967
2023-05-04,144510.84077792894,129450.4808907987,134850.83237187163,135709.64050693528,121935.26955950752,160630.35516764421,133765.64756976938,113491.26625715822
2023-05-05,147564.183040197,131373.07675845636,137077.66710964934,137153.3317338945,124664.30541384712,163292.77462794085,136435.38518789783,115592.2533371938
2023-05-08,148120.76826053392,130992.46870524898,137211.69136730925,137316.2649080278,125122.35546648994,164015.41147639055,136818.27169811106,115623.06747179152
2023-05-09,147700.22236209642,131180.05758769525,137266.82403866545,137010.16022510544,124873.77264559761,163901.81044031878,136613.6063487865,115116.00750879683
2023-05-10,148269.27935367357,131977.22385890497,137008.96898405807,137339.459121895,125548.00359118477,164404.2917101552,136942.08397630547,115653.88160638922
2023-05-11,147072.4429660393,131009.4761343719,136506.3101858403,135999.29237003342,124909.31779635444,163230.10501505632,136162.69031607802,115452.20761390864
2023-05-12,150404.8168292595,134196.04689700616,140210.08006804244,138591.54148502366,127474.86255038276,166513.5266268422,139363.25314922826,115300.92775529572
2023-05-15,149422.96060519945,132842.59906680597,137356.92913954513,137306.95506532685,126908.48104250923,164858.24965311785,137896.12359575127,115698.71183096206
2023-05-16,146945.94513278734,130635.15718181148,134652.32835905807,134001.60797365205,125120.56582797065,161500.46026255388,135572.9464399387,114925.54107245947
2023-05-17,147716.91767459642,130461.96747691646,134518.47964995162,133495.5670648386,125867.14072955147,161594.3755495717,136034.1793513665,116320.62931003627
2023-05-18,149267.7369189812,131452.6209212066,135051.81190245406,133187.44126375215,127466.95962298408,162525.22705866594,137262.16948147313,117441.163431153
2023-05-19,148708.44191318285,130446.5682173492,134326.04263060348,132812.6600747873,126729.69429934517,161316.82314707537,136588.05961437718,117270.26813435741
2023-05-22,147617.57873874437,129470.00129611506,133081.37424986617,131718.86436708466,125443.95154259696,160266.54347636004,135380.96817706918,117317.89803303403
2023-05-23,144672.95581393968,126971.5050860168,131031.49524061933,128986.42714174287,124050.86835549369,156754.62017084856,133251.77313668423,116001.24496900335
