,SB1: Wide Buffer (No Swap),Swap10: Force Swap (Cap 10),Swap15: Force Swap (Cap 15),Swap20: Force Swap (Cap 20),Swap25: Force Swap (Cap 25),Swap30: Force Swap (Cap 30),S&P 500
2021-10-29,127041.18906579017,122541.27806616545,119707.12062704562,119609.9375196314,117014.04350571157,114048.81981919296,125675.49453013625
2021-11-01,129023.79720864295,123922.15396261931,121229.2127252817,121246.55780943396,118486.52308939458,115258.29826853759,125891.6896362523
2021-11-02,126352.28493294715,121121.14903021575,119369.11998999117,120144.45577581885,117169.60778908254,114160.61909327513,126400.67220535576
2021-11-03,127928.42687020301,123155.7378134799,120784.53930488108,121493.21018464566,118398.96203947546,115153.27475479133,127172.35459789366
2021-11-04,128031.54529747962,122901.88437033416,120864.96940055369,121954.1368146658,119387.97802877903,115954.23158767707,127771.66210375859
2021-11-05,129167.35323891639,123430.19849920989,120881.07487693308,121899.88972909452,119434.86128855229,115981.82964241988,128214.9852215291
2021-11-08,129842.16947731971,123908.20522261382,121301.35397925852,122662.76793248655,119953.18964434147,116446.0970193196,128324.43831311824
2021-11-09,130162.62259850501,124121.87716055632,121557.26449027537,122992.0108257437,120041.89895391942,116508.29701970107,127900.26992936227
2021-11-10,128894.50519356727,122876.46797514678,120264.8990727949,120585.89256726744,117241.16775084019,114169.64512513168,126871.36302588804
2021-11-11,130066.35119042396,124243.36017752408,121356.68723884104,122986.64030419828,119229.72497702122,115746.20308872231,126912.40129043724
2021-11-12,130352.38423333167,124643.29772139312,121589.44103827952,123100.04849397184,119298.43438640119,115797.19000078208,127870.19114953832
2021-11-15,131282.3525484562,125420.53360319854,122284.14032187937,123295.63072549345,119486.2110244322,115934.03381753928,127913.9670703366
2021-11-16,129801.22607216834,123995.1209750247,121407.55121818064,122885.33128224852,118884.18317018033,115431.63739591606,128420.22084291992
2021-11-17,128894.56892952918,123369.30888510466,120527.86603751658,121704.43910657408,117870.68702302457,114601.65119367607,128108.26092646008
2021-11-18,129819.81957802772,123960.88027334929,121235.92700400828,122360.79594193937,118089.05079102042,114800.95163162239,128543.38879494132
2021-11-19,128181.13156685828,122962.28657294036,119358.74180427073,120609.6301332617,116748.34908144476,113692.20428573617,128313.49654785091
2021-11-22,128455.0679224491,123618.22303534269,120125.70183387278,121332.74382936003,117071.66136591436,113971.93668949135,127952.2942578236
2021-11-23,129811.0398806095,123996.24433470488,121392.00214591502,122392.62327252867,118063.88868372442,114775.67147819526,128121.94920770546
2021-11-24,130558.33181939124,124088.65880347014,121943.28426566599,123442.82047044279,119108.51491327764,115512.84315349587,128464.03220263404
2021-11-26,126903.16843590736,121372.51779890776,118755.67443290232,119694.10275304319,115824.65134687902,112769.10212299354,125598.85787462012
2021-11-29,127937.6863726139,121778.44439268828,119046.79855933665,120719.05413663389,116840.17418165685,113525.48750499733,127139.53816182064
2021-11-30,123617.41183648109,117745.70457030059,115343.29929175852,117092.37876069547,113576.64062624457,110845.02874650963,124665.69806203173
2021-12-01,121145.30978951453,115559.22654867887,113307.20227256296,114794.61402261259,111596.91393595221,109222.27052583703,123281.01102265458
2021-12-02,123282.34784111976,117709.65199805022,115239.74761405466,117070.94346272947,113484.51939325812,110770.84839239129,125169.20531863705
2021-12-03,122952.45684990882,117260.80356169463,114767.64078265666,116024.85031880857,112480.1206308222,109954.02186212548,124080.06997768323
2021-12-06,123988.49763493537,117650.15486601114,115090.98391612052,116305.6411942053,112806.56405140401,110211.17836498507,125549.59778159474
2021-12-07,127833.11008076667,120560.24946859598,118532.61618502616,119831.8473900366,115925.3001792574,112726.65408989199,128146.57925421813
2021-12-08,127499.6499405384,120737.2565524888,118449.63277132987,119770.75518308164,115869.99993206502,112716.55796360977,128485.90687343974
2021-12-09,125179.1412849903,119269.38488271952,116452.74615366934,117846.67099447729,114069.65802597524,111220.46198060043,127618.41537191326
2021-12-10,126880.45927043437,120552.39474014044,118361.36613992213,120095.96932676794,115859.13759423734,112687.90069890983,128819.73260097632
2021-12-13,124255.48626037121,118744.80027011634,115913.08984998225,118404.22607467177,114411.89232064725,111507.22360826499,127678.62608993491
2021-12-14,123461.82703681468,118040.93100932837,114855.99391034602,117598.19747779371,113707.30438424589,110932.28205514915,126800.20168287007
2021-12-15,124862.04982181071,119731.35188964606,116327.8749671316,119195.49302241804,115160.21226930144,112115.95824758537,128781.44085240515
2021-12-16,124979.41175647257,119545.92112449408,115985.28000977992,119222.54646632673,114983.16524991514,111983.67054521569,127645.80079413294
2021-12-17,123795.4400758314,118623.07402614356,114874.66213086604,118222.29751250746,113899.19052927496,111095.50487634666,126287.26767464983
2021-12-20,121593.38883204936,116712.55941966773,113116.82299188136,116812.67990443709,112274.49484579565,109765.70045778282,124944.41627542843
2021-12-21,126043.47595979451,119925.88108122349,116780.0803221011,119724.711656878,115451.43576628687,112367.92804690608,127163.27337570823
2021-12-22,128018.8278045821,121541.21081984043,118368.668491199,120978.27984077693,116530.05272490504,113260.4203374029,128434.75079841661
2021-12-23,129053.22465516804,122421.52135241032,118731.88761122464,121523.0506175256,117117.37151475908,113740.96454209574,129233.89835073486
2021-12-27,131696.0129441619,124187.77846473694,121280.73623437643,123716.1373039961,118890.03148171665,115194.74918123253,131062.82991969453
2021-12-28,131366.533444345,123905.05023139954,121330.81181115865,123695.7666465521,118844.08074185613,115159.7532834626,130955.72465628016
2021-12-29,131429.34624570608,124014.63382476807,121173.2833592391,123831.59288041593,118972.11658952001,115263.90514942177,131123.26213094025
2021-12-30,129849.62446683645,122552.52651161194,120247.10203714132,122817.68186872007,118122.2130891538,114568.25652919777,130760.73088156871
2021-12-31,129823.3442658782,122468.61165374756,120545.0173146224,123080.26456277372,118301.170851872,114712.60483108528,130431.21098230738
2022-01-03,131610.37052625418,123951.65538352967,121602.30530709981,124124.90622251036,119069.22332061054,115337.04189352044,131186.42313870604
2022-01-04,133128.67166227102,125093.4347090149,123838.57392472982,126248.50720899107,120658.49977744343,116625.43540719994,131142.4611635996
2022-01-05,130056.78704541922,122245.04627746582,121183.50632447957,123833.8518821478,118428.73285163166,114803.54694723137,128624.25154117201
2022-01-06,131714.58350080252,123559.55046981812,122439.9076611495,125020.2372047186,119226.32667792561,115447.00837301262,128503.40483813851
2022-01-07,131706.91560834646,123510.75451034546,122317.57760591268,124714.62402740004,118836.78461058857,115137.08006414422,127995.38797949186
2022-01-10,131156.07848066092,123023.90761703491,121601.1431424117,123959.63540282729,118225.66691207173,114637.45135099419,127836.09891249485
2022-01-11,132703.9200181365,124329.97643226625,122851.86097497701,125003.6712419081,119310.87254523518,115520.05784017572,129000.47107178887
2022-01-12,133521.7873745322,125089.92367490768,123373.74226661443,125725.9580498457,119955.59960965397,116047.55882501611,129349.23430235437
2022-01-13,132147.21370891333,123898.84620794297,122123.84370513677,124640.23441894057,118972.73595456364,115244.55670404443,127566.9935050213
2022-01-14,134295.67336086035,125815.14762052537,122859.63287254094,125343.55906493666,119543.72690984013,115715.08335466393,127619.15958914603
2022-01-18,133462.25277522803,125014.50926145555,121963.85772605657,123859.03884513381,118076.10699673893,114535.41626901635,125359.06045055087
2022-01-19,130890.41533092261,122808.55873998643,119284.74148650884,121400.8371315718,115908.8599710584,112753.32335888871,124057.397931271
2022-01-20,127866.77738837004,120050.34183820726,117261.79194923161,119205.6930905104,113936.92325993779,111205.86752545365,122684.30827710433
2022-01-21,125225.15422705412,117978.50540098191,114964.8221826148,116620.94455901625,111585.88925816776,109300.52890767106,120275.9327146112
2022-01-24,126766.74537924529,119001.46022161485,116078.33545203923,117631.08296481612,112471.88099985365,109965.35884082803,120786.7138086938
2022-01-25,129570.84364584685,121129.49148496629,117192.97789855718,118258.04359839918,112731.67972767117,110151.33041437158,119312.04736198469
2022-01-26,128623.77819708586,120449.68683942796,116502.37869027852,117562.21882493499,112166.8934590936,109631.71023807535,119012.72141902382
2022-01-27,127737.14744452239,119899.20803388597,116088.79174951314,117060.59058053496,111661.38061237577,109306.6619154168,118425.02901782727
2022-01-28,129096.53532294034,121692.88914808274,117640.71011499166,118571.9845529318,112821.39192486051,110356.64158293733,121366.16666195626
2022-01-31,129456.43321493865,122054.0103696251,118474.85076860189,119260.39299924376,113638.44124397519,111166.35921465882,123552.09214968655
2022-02-01,133632.41327475308,125793.08987880708,121383.16340402364,121527.21779269697,115573.0846098924,112812.92011744509,124386.9532694482
2022-02-02,134887.86365317105,127250.04427410127,122690.60381463767,122995.60435599808,117067.89270815137,114056.12168662081,125595.23424547492
2022-02-03,133015.69820593594,125356.31027103425,120988.15870240926,121583.43376845839,115549.92165025952,112674.98706595431,122643.12825689174
2022-02-04,133749.99865290165,125039.87701679708,120664.92417713403,121402.02883977415,115409.44053586724,112518.21050766477,123219.82573444716
2022-02-07,133511.30781504154,124305.32193256856,120397.15517612695,121278.54914739134,115137.34580681566,112166.26423408042,122824.38059198407
2022-02-08,132357.29888864994,123075.54656864644,119781.98432728052,121094.65149953368,115311.15607947114,112297.59643037329,123834.95671623714
2022-02-09,133468.63376375675,124430.16111637594,120965.65176399468,122033.65746507171,116428.5717478824,113246.05976438055,125647.42690878653
2022-02-10,133322.63097616672,124349.93117405416,120158.1666832757,121092.65178975585,115802.5245688248,112744.24091681013,123390.09200562733
2022-02-11,136264.2376083994,126276.92697025777,121648.02457817315,121781.30955514434,115708.75797561649,112687.4181166316,120956.99779933193
2022-02-14,132454.79882952213,122654.01269794942,119341.50428398371,119826.91768178466,114036.85800132994,111307.94817828665,120561.55265686881
2022-02-15,132500.0506462717,123035.41935612203,120356.66462553263,121337.650544045,115387.89114572051,112412.76484382879,122505.8378969059
2022-02-16,134972.56957766056,124902.30948139669,121917.0977042985,122792.80366466288,116570.27678338531,113385.10711954365,122643.12825689174
2022-02-17,136261.78507181644,125159.06515385152,122035.06474531413,122222.70212219004,116128.80919568542,113031.41638262043,120023.30640300584
2022-02-18,135252.79821154117,124081.12515903951,121061.1314719987,121191.34371803049,115326.41535272125,112368.57734758625,119246.1309785119
2022-02-22,133079.42899080753,122515.19686771871,119590.29014433146,119740.7692093635,114083.58692666533,111353.2031957079,117966.44058705628
2022-02-23,133863.74651285648,122845.73572803976,119258.80668104411,119090.40827510599,113427.02659198287,110825.05038942586,115873.85234393433
2022-02-24,134593.68484255314,124122.13495899679,119861.46343076945,119830.3962292457,113728.04850127701,111067.12817327748,117617.67735649078
2022-02-25,140160.71264502048,129298.13024021627,124297.7451766801,123801.8781313682,117570.68320258621,114443.28860567343,120212.7717068454
2022-02-28,144065.8112587595,132573.120730176,126254.83708875894,125099.45781991247,118892.50935835365,115535.41486456644,119905.22393540833
2022-03-01,143708.90789839267,131598.23507572652,125347.03984922648,123921.13304135564,118132.44426340584,114915.13833620798,118079.0388824267
2022-03-02,146498.15333601477,134400.64950062276,127785.63346952677,126337.27188775304,120368.29056135658,116746.18045248758,120251.23179026681
2022-03-03,147945.52453371524,135887.18416096212,128690.74678129435,126783.29854096654,120513.70635263923,116874.5790151478,119652.56218488714
2022-03-04,152338.94117590427,139792.91499973775,131956.80957884074,129428.83917754414,122479.41614590172,118491.58732121241,118680.41070513961
2022-03-07,153869.20886569977,140595.1524694109,131884.0682015252,128691.35866579774,121490.86738572124,117697.4334234072,115181.82777448835
2022-03-08,150599.38470035553,137901.52451683523,129850.4313607049,126966.561157558,119864.30235276226,116366.00481165183,114308.5508699501
2022-03-09,149307.64006381988,136893.00374199392,129818.98365257501,127175.86244616273,120355.8747061253,116755.90117433798,117373.27287336161
2022-03-10,154163.65798526764,141472.81186272146,133010.1922287774,129564.15945849183,122176.08892807964,118316.86494234335,116843.2573077038
2022-03-11,152347.57456928253,139940.6399152422,131683.07200096367,128310.3428195453,121139.02175507549,117539.83896044028,115357.59593735357
2022-03-14,146551.45282234193,135067.66286468983,127801.8218615365,124994.45695338014,118124.16543030742,115034.3160659815,114514.53070857364
2022-03-15,147602.54064430238,135955.58121490956,129290.93233516932,126664.27618126634,119972.16234559062,116596.3634917475,117032.75805045916
2022-03-16,144238.19471229555,133424.91546631337,127541.36411312342,125188.6799707866,119100.44638794902,115812.08756006492,119627.84354108482
2022-03-17,149819.06022132875,138120.81794739247,131001.07479583978,128112.55965481524,121544.99947068217,117899.75926849616,121124.51755453406
2022-03-18,150743.89856590272,138921.80680466176,131534.45636474848,128265.739811523,121755.13208983425,118374.84653385413,122451.13793029821
2022-03-21,157645.68643058778,144856.9741630602,135971.24019348383,132094.82103024248,125069.27026681427,121249.11981113684,122415.34462529415
2022-03-22,156419.39299263002,143544.94537353993,135075.86853897333,131314.19872313263,124559.28443046098,120858.57576439154,123847.77674404428
2022-03-23,159746.17964424135,146439.12139130116,136965.0142146325,132724.75566130402,125665.79660697465,121735.51780769599,122252.81289749728
2022-03-24,161359.8021952057,148073.51415253163,138545.84381210565,134324.210689838,127728.19561477189,123438.30431625617,124095.68967984217
2022-03-25,165147.11047233583,151683.62769699574,141244.63631927728,136822.27141981843,129913.36930938248,125265.38855789436,124701.73057971777
